영화명,time,ID,text,score,like,dislike,watch_movie,혐오,성별,이념/지역,인간존엄성,기타 (선택),
82년생 김지영,2019-10-25 12:39,김무현(rlaa****),남녀갈등 조장하는 페미영화,1,39,7,FALSE,1,1,0,0,,
82년생 김지영,2019-10-23 11:48,blac****,억지 감성 책을 토대로 억지 영화를 만든   여친때문에 봤는데 역시,1,6,3,FALSE,0,0,0,0,,
82년생 김지영,2019-11-04 1:10,멜(melf****),소설과 현실을 구별하지못하는 피해망상환자들이 듣기좋아할만한 이야기를 짜집어 마치현실인것처럼 포장하고 돈으로 승화시키는 기술이 돋보인다  현실을 교묘하게 왜곡하는 이영화를 보면 마치 요코이야기가 생각난다 얼마나 많은 외국인들이 그이야기를 보고 피해자와 가해자를 반대로 생각하겠는가,1,9,7,FALSE,1,0,0,1,,
82년생 김지영,2019-11-10 15:52,앙팡(gosh****),300만명중 반은 영혼보내기,1,8,13,FALSE,0,0,0,0,,
82년생 김지영,2019-10-24 16:36,qpfm****,여자들만 피해자인척 진짜 짜증난다,1,10,12,FALSE,0,0,0,0,,
82년생 김지영,2021-01-16 16:56,nice****,군대는 돈없고 빽없어야 가는거죠   장교는 내가 할게요  소방공무원 좋아요   장비들긴 싫어요  경찰공무원 좋아요   현장출동 못해요  공대는 싫어요   직장은 원해요  힘든일 안할래요  급여는맞춰줘요  전업주부 할래요  독박육아는 싫어요  전업주부 값어치 월300만   남자주부는 가치없어요  여고란말 성차별    여대는 유지하자   결혼위해 2천만원 모았어요   이혼할땐 남편재산 50  분할,1,15,3,FALSE,1,1,0,0,,
82년생 김지영,2019-10-23 19:33,류휘(ldwk****),노잼입니다돈이아까워요,1,9,17,FALSE,0,0,0,0,,
82년생 김지영,2019-10-28 13:35,rlfd****,무식 무뇌 노답 노상식 답이없음,1,9,10,FALSE,1,0,0,1,,
82년생 김지영,2019-10-23 13:04,RuRu(gpwl****),이런영화가 팔리는거부터가 정말 문제가 심각한거같음,1,1,4,FALSE,0,0,0,0,,
82년생 김지영,2019-11-01 23:04,맨터드(mode****),왜 정신병 걸린게 남탓,1,6,15,FALSE,1,0,0,1,,
82년생 김지영,2019-12-26 2:38,JayK(veni****),산후우울증이 이렇게 무섭습니다 여러분 정신병자는 제대로 관리를 해줘야 이렇게 나대지 않을텐데 말이죠,1,14,7,FALSE,1,0,0,1,,
82년생 김지영,2019-10-24 1:38,신쿤(shin****),페미 미화 영화 그이상 그이하도 아님,1,7,15,FALSE,1,1,0,0,,
82년생 김지영,2019-10-26 18:59,가우리(drin****),선긋기라고 느껴지네요,1,9,5,FALSE,0,0,0,0,,
82년생 김지영,2019-11-03 14:58,deat****,어거지 감성팔이 영화네 솔직히 페미 영화다 뭐다 상관없이봤지만 너무 어거지에 피해망상영화인듯하다 몇년뒤면 더 공감받기힘든 스토리가될것같다,1,12,12,FALSE,1,1,0,1,,
82년생 김지영,2019-10-29 18:21,sube****,이게 재밌냐  평점 거품오네,1,12,6,FALSE,0,0,0,0,,
82년생 김지영,2019-10-23 15:33,느그집빤스도둑(daew****),꾸익    꾸웨에엑  꾸이이에에에엑    쿵쾅쿵쾅,1,7,11,FALSE,1,1,0,0,,
82년생 김지영,2019-10-23 12:54,wazu****,82kg 그 세대,1,2,3,FALSE,1,1,0,0,,
82년생 김지영,2019-10-24 12:38,wnsg****,이 영화 공감간다고 하신분들은 주변에 파리만꼬여 똥같은일만겪은 불쌍한 인생 패배자니 불쌍해해주시면 됩니다      욕할거없어요,1,5,15,FALSE,1,0,0,1,,
82년생 김지영,2019-10-23 15:32,VOGUETYPE(vogu****),피해망상의 끝,1,3,7,FALSE,1,0,0,1,,
82년생 김지영,2019-11-12 21:04,카이(lhj8****),여자는 불쌍해 여자는 희생해,1,6,7,FALSE,0,0,0,0,,
82년생 김지영,2019-10-27 13:21,카키(gala****),평점      조작   열자열자,1,13,4,FALSE,0,0,0,0,,
82년생 김지영,2019-10-23 11:14,송사리(song****),페미페미페미페미페미페미페미페미,1,11,5,FALSE,1,1,0,0,,
82년생 김지영,2019-10-23 12:40,산사람(bbun****),뭐가그리 억울하고 한스럽단건지,1,8,3,FALSE,0,0,0,0,,
82년생 김지영,2020-01-05 19:19,mjg(mjg0****),걍 다 떠나서  노잼임,1,8,2,FALSE,0,0,0,0,,
82년생 김지영,2019-10-24 9:47,호흥민(hyod****),영화가 너무 재미없어요,1,7,10,FALSE,0,0,0,0,,
82년생 김지영,2019-11-18 10:20,JJ(jung****),여친이 이거 보자고 하거든 당장 헤어져라  조상님이 도우셨다,1,35,9,FALSE,0,0,0,0,,
82년생 김지영,2019-10-30 18:31,ssg(tlat****),남녀갈등 조장 영화임,1,6,12,FALSE,0,0,0,0,,
82년생 김지영,2019-11-19 18:18,후사장(mysp****),지루했음,1,13,4,FALSE,0,0,0,0,,
82년생 김지영,2019-10-23 16:16,도롱뇽(olpp****),진짜 쓰레기망작이다,1,8,6,FALSE,0,0,0,0,,
82년생 김지영,2019-12-21 13:14,Krotov(krot****),역시 실망스러웠다,1,6,3,FALSE,0,0,0,0,,
82년생 김지영,2019-10-27 19:42,ohmy(nasw****),집에서 살림만 하고 남편만 기다리고 있으면 없던 우울증도 생깁니다 이미 여성의 사회진출이 더욱 가속화 되고 있으며 여자고 남자고 할것 없이 돈 같이 벌고 집안일 5 5하고 서로 당당하게 자기 권리 주장하고 남에게 배려받기 원한다면 자기도 그에 걸맞는 사람이 되어야 합니다,1,6,9,FALSE,0,0,0,0,,
82년생 김지영,2019-12-04 5:10,kyon****,근데 이거 지금까지 희생하신 어머니 얘기 아닌가 82년생이면 이모님들 나이라 적지 않은 나이긴 하지만 못해도 67년생 김지영까지는 가야할꺼 같은데,1,15,2,FALSE,0,0,0,0,,
82년생 김지영,2019-10-23 22:01,스우(mete****),세상에서 나만힘들어 하는 분들의 한탄을돈주고 보는 영화,1,3,19,FALSE,0,0,0,0,,
82년생 김지영,2019-12-10 16:59,푸우(swol****),분단국가에서 다시 보수 좌파 논쟁도 모자라 이제 남녀 편가르기 하나   대체 자식버리고 남편버리고 혼자 살면 행복할 것인가  이기적인 여성에 비위 맞추려는 남성이 불쌍하다는 느낌만 주는 영화,1,10,2,FALSE,0,0,0,0,,
82년생 김지영,2020-01-05 0:28,워노J(woh4****),복무신조 우리의 결의우리는 국가와 국민에 충성을 다하는 대한민국 육군이다 하나  우리는 자유민주주의를 수호하며 조국통일의 역군이 된다 둘   우리는 실전과 같은 훈련으로 지상전의 승리자가 된다 셋   우리는 법규를 준수하며 상관의 명령에 복종한다 넷   우리는 명예와 신의를 지키며 전우애로 굳게 단결한다,1,11,5,FALSE,0,0,0,0,,
82년생 김지영,2019-11-04 11:24,Sonaldo(blog****),아니 여자의 고통을 알리자는 영화 취지는 좋다 이거야   근데 자유로운 영화 감상평을 못하도록 싸잡아 비난하는 댓글러들은 사상주입이라도 하겠다는건가  그게 민주주의야 영화자체도 공산주의 propaganda마냥 사소한 역할도 모조리 남자가 악역 선역은 모조리 여자   맘충이라고 욕하는 무개념 그룹중에도 또 말리는건 여자 끝까지 추하게 오기부리는건 남자  거의 사상주입식 영화였어   인정할건 하자 좀,1,3,4,FALSE,0,0,0,0,,
82년생 김지영,2019-12-30 2:06,대한건아(psw3****),모르겠다 난   그냥 요즘 망조같다는 생각  이 사회에 대해 잘 모르겠고    한 때의 폭풍이겠지 하면서도 이런식으로 영화 만들어서 우리나라 특유의 억지 감성 드러내면서 공감 얻어내고  어쩌면 나와야 할 시기에 나온거 같기도 하면서도    어떻게든 공감 포인트 조금 만들어 모든 사람이 영화 주인공처럼 불행하게 사는듯 표현해 소수의 공감을 자극하는    마치 단순한 사람들은 조금 핫한 사회 이슈에도 개거품 물면서 그것에 관심을 엄청 쏟는거처럼  그러다 그것에 대한 관심거리가 조금이라도 또 생기면 바로 믿고 공감하는 길로 빠져드니까 암튼 우리 사회는 2020년대가 돼도 더 척박할 거라 본다   온갖 갈등에 시련에 차별은 더 심해질테니까,1,7,1,FALSE,0,0,0,0,,
82년생 김지영,2020-12-30 17:57,박정원(qaz9****),여자로서 감당해야할 고난과시련 힘든거 알겠다  근데왜 남자로서 견뎌야할 고난과 시련은 아무도 모를까,1,2,1,FALSE,0,0,0,0,,
82년생 김지영,2019-10-26 21:43,문어(kilm****),이런 가비지같은 감성팔이 영화,1,2,10,FALSE,0,0,0,0,,
82년생 김지영,2019-10-26 1:15,쿠쿠(2632****),천자는 무 슨 열자는 무슨,1,4,6,FALSE,0,0,0,0,,
82년생 김지영,2019-10-23 10:51,신지수(sinc****),20대 여성이 이 영화를 좋아한다면 본인이 꼴페미가 아닌지 생각해보자,1,2,5,FALSE,1,1,0,0,,
82년생 김지영,2019-11-06 3:06,십장생(rmaw****),지능이 딸리면 공감할듯,1,12,3,FALSE,1,0,0,1,,
82년생 김지영,2019-10-23 15:42,별뿌(sodb****),가나다라마바사아자차카타파하,1,6,9,FALSE,0,0,0,0,,
82년생 김지영,2019-10-24 8:47,slsipark(choi****),나는 87년생이고 누나와 함께 자랐고  82년생 김지영과 비슷한 시대를 살았지만  그 시절엔 핵가족이 많아질 때였으며 유교사상에 대한 구시대 차별이 많이 사라질 때였다  하지만   34 82년 김지영  34  책과 영화에서는 공감이 가지 않을만한 상황이 너무 많이 등장하며 오히려 거짓을 보편적인 사실인냥 각색하는 부분이 많았다  이 시대의 많은 여성분들이 저런 피해의식 속에서만 살지 않았으면 한다  결혼 후 분명 여자들도 많은 부분을 포기하듯  남자들도 많은 부분을 포기한다  서로 이해하며 이겨내며 내일을 위해 하루하루 살아야지  나만 억울하고 나만 힘들다는 피해의식 속에서 나에게만 남이 맞춰주길 바라는 삶은 주변 사람뿐만 아니라 당신도 패배감 속에 삶을 상실감 안에서 살아갈거다,1,11,13,FALSE,0,0,0,0,,
82년생 김지영,2019-10-25 6:11,Dada(dcar****),남성의 삶을 나타낸 영화는 없나너무 불편한 환타지,1,11,15,FALSE,0,0,0,0,,
82년생 김지영,2019-10-23 11:04,송현수(uipu****),역대 최악입니다,1,4,8,FALSE,0,0,0,0,,
82년생 김지영,2019-10-24 14:44,용성(jimr****),하나만 묻고싶다  캡틴마블  쉬토르  쉬헐크  극단적 단발    남자가 되고싶은 거냐   아님 남성에 대한 열등감의 표출이냐  여성스럽단 말이 싫어   여성스럽다고 하면 모욕감 남자같다고 하면 모욕    참 니들은 답이 없다  그럴수록 남자는 너희를 사랑하지 않고 욕구의 배출로만 삼을 뿐이다,1,13,13,FALSE,1,1,0,0,,
82년생 김지영,2019-10-23 12:43,MISGH(gkgk****),조금만 더 밀어붙이면 우리가 이깁니다,1,6,2,FALSE,0,0,0,0,,
82년생 김지영,2019-10-27 22:26,잘하자(dhwl****),일기는 일기장에 쓰지 뭔 영화를 만들어서 하,1,2,11,FALSE,0,0,0,0,,
82년생 김지영,2019-12-15 14:44,스타일(dkdl****),소설을 현실적인 시대적 배경으로 입히며 남녀대립 갈등을 놓고 분쟁을 하라듯 판을 깐것은 노골적으로 보이는것은 물론 편향적인 부분이 끔찍하기 그지없어서 중립적으로 볼래도 도저히 볼수가 없구려,1,7,2,FALSE,0,0,0,0,,
82년생 김지영,2019-10-23 10:15,김꼬꼬(kimk****),나라망했다진짜로 재인아 그냥 죽자,1,4,5,FALSE,1,0,1,1,,
82년생 김지영,2019-10-25 20:05,12345(alwa****),한국여자들은    양심이 없다  늬들은 남이나 타인  공동체를 위해 뭔가 희생하거나 헌신해본적이 눈꼽만큼도 없어  그래서 쥐꼬리만한 것도 못하는거야,1,17,13,FALSE,1,1,0,0,,
82년생 김지영,2019-12-10 1:34,이삭디자인(isaa****),비약의 나열이며 흑백논리적 줄거리인데다가 남녀대결구도가 아니라지만 아닐수없는 시나리오다  우리나라는 다 이런 개머저리 나약총집합체인 여자들만 존재하는가 라고 되묻고싶다,1,4,4,FALSE,1,1,0,0,,
82년생 김지영,2019-10-23 15:37,오리날다(mana****),0점이 없는게 아쉽다 하도 논란 많은 영화라 궁금해서 봤는데 별 관심없던 나도 남혐이 뭔지 왜 생기는지 이해되는 영화더라,1,5,13,FALSE,1,1,0,0,,
82년생 김지영,2019-10-23 11:38,kdj1****,피해망상 환자를 보는거 같았네요,1,41,33,FALSE,1,0,0,1,,
82년생 김지영,2019-10-23 10:01,뉘르부르크(jins****),남녀갈등을 더 부추길 판타지영화,1,10,10,FALSE,0,0,0,0,,
82년생 김지영,2019-10-24 11:55,rlat****,판타지영화인줄 알았으면 안봤지,1,4,4,FALSE,0,0,0,0,,
82년생 김지영,2019-10-23 12:45,낼라(fens****),낮은 퀄리티의 영화,1,12,4,FALSE,0,0,0,0,,
82년생 김지영,2019-10-25 16:31,일베충은바퀴벌레(dbeo****),난 대한민국 아들들 존내불쌍함 40살때까지 국가의 노예임 군대 예비군 민방위  그러다 결혼하면 아들이 집사 차사 생활비다내줘 돈벌어다주는 기계임 회사에서도 눈칫밥 집에서도 눈칫밥 은퇴하면 집에서 논다고 마누라한테 찬밥쳐먹고 아들딸들은 엄마가 키웠으니 아빠가 한게뭐있냐며 엄마만쫓아다니고 시집갈때 장가갈때만 돈받아쳐먹을려고 아빠라고 다정하게하고 힘들게 열심히 살아도 인정못받는 한국남자 불쌍함,1,10,10,FALSE,0,0,0,0,,
82년생 김지영,2020-10-03 21:55,kand****,SBS는 왜 이 영화를 편성했을까요   추석 명절에  생각이없는건가요,1,5,5,FALSE,0,0,0,0,,
82년생 김지영,2019-10-24 23:27,sngh****,여친이 이거 보러가자고하면 손절해야지,1,8,14,FALSE,0,0,0,0,,
82년생 김지영,2019-10-23 11:38,꼬치꼬치(2000****),여자의  여자에  여자에 의한,1,6,3,FALSE,0,0,0,0,,
82년생 김지영,2019-10-23 9:02,꼬미아빠(soul****),이거 보는사람 실명제로 하고 보면안되나  주위에 거를사람들좀 거르게 평점 0점 주고싶은데 0점이없네,1,6691,6230,FALSE,1,0,0,1,,
82년생 김지영,2019-10-25 9:29,underpressure(ljm0****),훠훠훠 참 재미있는 영화네요,1,10,9,FALSE,0,0,0,0,,
82년생 김지영,2019-11-02 22:37,lgb1****,재미가 없다 재미가,1,6,7,FALSE,0,0,0,0,,
82년생 김지영,2019-11-02 1:32,befa****,작가의 의도는 알겠고 작품의 완성도 자체는 좋게 보겠다,1,6,9,FALSE,0,0,0,0,,
82년생 김지영,2019-10-31 17:58,zdes****,남자가 잘못했네,1,6,5,FALSE,0,0,0,0,,
82년생 김지영,2019-10-23 20:39,ilma****,여자를보면 피가 솟구쳐요 저는 남자요,1,10,15,FALSE,0,0,0,0,,
82년생 김지영,2019-10-25 14:39,min8****,그냥 피해망상 지림   지만손해봤다생각하고 지만피해자임,1,16,12,FALSE,1,1,0,0,,
82년생 김지영,2019-11-03 12:06,mach****,한번이라도 82년생 남성과 역활을 바꿔 살아 보기를 바란다  김지영은 드라마가 되지만 남자로 바뀌는 순간 호러 스릴러가 될테니,1,7,7,FALSE,0,0,0,0,,
82년생 김지영,2019-11-02 22:33,mino****,대한민국을 페미화 시키는 영화 없어져야함,1,6,10,FALSE,1,1,0,0,,
82년생 김지영,2019-10-28 22:37,라리브라베(maro****),남녀를 떠나 가장 불쌍한 사람의 이야기를 모두 모아 만든 감성팔이 영화에 불과함 여자라서 겪는 어려움만 나열할 뿐  한국 여자라서 누리는 혜택에 대해서는 입꾹 다문 영화,1,10,20,FALSE,0,0,0,0,,
82년생 김지영,2019-12-03 16:59,chul****,72년생이면 모를까  무리수가 너무,1,6,0,FALSE,0,0,0,0,,
82년생 김지영,2019-11-11 0:51,dkdl****,여자들끼리 뭉쳐서 남자를 치자는 그런내용,1,7,19,FALSE,0,0,0,0,,
82년생 김지영,2019-10-23 15:21,bccb****,덜 떨어진 여성들을 위한 포르노정상적인 여성이라면 최악의 상황만 가정하고 징징되는영화에 공감 할수 없을 것,1,6,14,FALSE,1,1,0,0,,
82년생 김지영,2019-11-02 13:31,stays(00st****),돈 아깝고 어쩌라는건지 이해못하겠다,1,5,8,FALSE,0,0,0,0,,
82년생 김지영,2019-10-24 15:40,재우(kkwo****),제 주관적으로 봤을때 안 맞는 것 같네요,1,7,12,FALSE,0,0,0,0,,
82년생 김지영,2020-12-28 6:35,한강랩터(wlsg****),시간낭비했네    지루해서 혼났습니다 공부못하는 불량학생이 선생님이랑 부모님 욕하는 느낌을 주는 영화,1,5,1,FALSE,0,0,0,0,,
82년생 김지영,2019-10-27 1:25,Master(1323****),대체 댓글 알바에 돈을 얼마나 뿌린거냐  대단하다,1,4,15,FALSE,0,0,0,0,,
82년생 김지영,2019-11-22 15:02,앙앙볼(shee****),영화보는데 지루했네요공감은 안되고 억지스러워서 싫었어요1등남편 공유와 병에걸린 김지영   공유의 빛만 더 눈부셔졌어요,1,10,9,FALSE,0,0,0,0,,
82년생 김지영,2019-10-24 2:31,멸망(dfor****),과장된 판타지 영화 완성도 및 개연성도 떨어짐 극단적인 사례로 마치 보편적인 것 마냥 과장 연출 해놓음 60 70 년대를 겪어 보지도 못한 젊은 여성들이 자신이 그 시대를 겪어보기라도 한냥 이게 여성의 삶이니 어쩌니 일반화 하니 기가 찰뿐,1,14,23,FALSE,0,0,0,0,,
82년생 김지영,2021-04-25 3:15,박끝내(jinr****),15분인가 보다 못보겠더라공유처럼 저렇게 와이프도와주는 남편두고 육아에 돌아버리는 와이프라니 나도돌아버리겠다,1,6,2,FALSE,0,0,0,0,,
